full_barcode,PC1,PC2,PC3,PC4,PC5,PAM50
TCGA-A7-A4SC-01A-12R-A266-07,6.946760021470788,-26.667332534459597,22.64982988530186,-11.717047885288528,-7.36661076395301,LumA
TCGA-A7-A4SD-01A-11R-A266-07,-82.4016871252856,5.111295283456435,-16.063274252695727,5.00566896094088,-13.322249489555025,Basal
TCGA-A7-A4SE-01A-11R-A266-07,-56.99037462433515,21.56655566755409,33.09327537913646,2.425066175129245,13.019960970454658,Basal
TCGA-A7-A4SF-01A-11R-A266-07,15.071726712841677,8.434938676470077,-31.122358700047702,-10.853973455715137,7.791470824044071,Her2
TCGA-A7-A56D-01A-11R-A27Q-07,6.419494436654797,10.641534754258377,-18.204990594856735,-29.634646947959844,12.166039440110394,LumA
TCGA-A7-A5ZV-01A-11R-A28M-07,-54.01473930321822,67.12108624093139,31.201808003862986,4.339704249537345,9.057670067597128,Basal
TCGA-A7-A5ZW-01A-12R-A29R-07,11.280204819965494,-18.19841328654703,26.56330970952264,-4.488923402132232,5.088805713816555,LumA
TCGA-A7-A5ZX-01A-12R-A29R-07,9.219333091665915,-27.995437531309648,36.57950627371729,0.7527912039051209,9.055540275132094,LumA
TCGA-A7-A6VV-01A-22R-A33J-07,-73.41325422922888,13.290720896258225,8.1121378037369265,1.3549048782223165,-2.2800398341774795,Basal
TCGA-A7-A6VW-01A-21R-A33J-07,-68.96416377469025,20.450071272463383,14.901678273428184,-18.457293697422806,1.269629930706878,Basal
TCGA-A7-A6VX-01A-12R-A33J-07,21.292456927068937,21.50770922421659,5.461109874118723,-24.69789385221519,3.7830588882925005,LumB
TCGA-A7-A6VY-01A-12R-A33J-07,-88.77046186148502,0.6305599484800711,-12.394962614005987,0.7863042238337099,-9.01168340525183,Basal
TCGA-A8-A06N-01A-11R-A00Z-07,56.98847141504786,50.593712940246874,-25.71535021014011,33.39893474675614,2.9037146345518,LumB
TCGA-A8-A06O-01A-11R-A00Z-07,22.916635727387558,-4.409546692711766,-23.69367429404359,8.286602886489712,2.2708932278653737,LumB
TCGA-A8-A06P-01A-11R-A00Z-07,21.559654948281967,-13.205797565365186,-7.732194888995935,4.881909912959501,13.68410406472409,LumA
TCGA-A8-A06Q-01A-11R-A034-07,23.952662047885365,21.87683173828726,-7.679784586465463,-24.093481770418418,-17.48666314171784,LumB
TCGA-A8-A06R-01A-11R-A00Z-07,-10.285178292608917,-3.8140122436843877,-41.71251208068391,-11.457626052015234,7.8541069843941385,LumB
TCGA-A8-A06T-01A-11R-A00Z-07,33.54062589220387,11.116551350000394,-23.111949073350043,12.292209714057241,-26.443199797422604,LumA
TCGA-A8-A06U-01A-11R-A00Z-07,1.1597197042228249,0.2741866421786702,-17.19409258018461,-0.5546183909405928,-7.7267607604909445,LumA
TCGA-A8-A06X-01A-21R-A00Z-07,6.071164018375598,22.727397237729726,-42.99093479653767,7.958917639303281,0.2220880590292327,LumB
TCGA-A8-A06Y-01A-21R-A00Z-07,28.62776309816866,33.924043771481,5.778935283081705,-8.084906263419956,-13.244954490627869,LumA
TCGA-A8-A06Z-01A-11R-A00Z-07,56.752141444129904,46.90681989722497,-12.453647227594345,1.0948746258464623,-16.898716283224232,LumB
TCGA-A8-A075-01A-11R-A084-07,0.7834783853979301,-14.563733674784768,-34.429017648000205,-28.600776045547033,4.986039963870741,LumB
TCGA-A8-A076-01A-21R-A00Z-07,17.696514874594715,-0.6204555214705044,-24.763575920282786,-23.416581605956416,9.882057006457007,LumB
TCGA-A8-A079-01A-21R-A00Z-07,27.781445430518318,9.709039878783885,-23.792344871183353,12.873488729488423,0.3895773835651244,LumB
TCGA-A8-A07B-01A-11R-A00Z-07,15.661934852497216,21.509844153423707,9.414154980770133,-36.30027711138072,0.08387943274069375,LumA
TCGA-A8-A07C-01A-11R-A034-07,-71.5544928578658,24.887702872112907,-10.307389057448678,19.52531468849624,-12.976958434660094,Basal
TCGA-A8-A07E-01A-11R-A034-07,11.563638903736972,-1.9202335465817135,25.384334644196556,-18.056225753769603,13.873221208984205,LumA
TCGA-A8-A07F-01A-11R-A00Z-07,16.818256987965935,-3.480688052411408,-2.330622683349463,-20.011261641851576,3.6266439230147625,LumA
TCGA-A8-A07G-01A-11R-A034-07,6.839946406984398,-18.069555293734606,11.590401970488555,-20.79820262230562,-2.710584904757663,LumA
TCGA-A8-A07I-01A-11R-A00Z-07,1.4733257307503176,-12.626663502039186,-33.4516320195952,-5.890109210705183,1.9277670238817444,Her2
TCGA-A8-A07J-01A-11R-A00Z-07,26.62378807750028,-4.916564597376695,1.7317000352964296,8.755639631129348,1.75869501916113,LumA
TCGA-A8-A07L-01A-11R-A00Z-07,20.83913675914994,40.55481043855596,-11.924307483387041,9.64057559157902,25.235213689427336,LumB
TCGA-A8-A07O-01A-11R-A00Z-07,-54.397921019165345,46.2332424159997,-1.472241403783323,4.263450199989186,-14.615555093513613,Basal
TCGA-A8-A07P-01A-11R-A00Z-07,43.303425212474004,10.298207522584228,-9.737181531078823,3.441419536960202,7.054957605961039,LumA
TCGA-A8-A07R-01A-21R-A034-07,-73.9858269140014,32.38136278133932,6.813187164891885,6.430999301653411,4.789331254843747,Basal
TCGA-A8-A07S-01A-11R-A034-07,46.51753234382277,22.826027150274115,14.564084753008066,-7.209588121897066,-35.948622327451446,LumB
TCGA-A8-A07U-01A-11R-A034-07,-75.29736385872023,-24.193406886844965,-29.231373223411193,4.391919518830918,-14.616384972316851,Basal
TCGA-A8-A07W-01A-11R-A00Z-07,19.346281856566797,16.676352393627614,-24.63107673627331,-6.006463710870797,20.770724292597333,LumB
TCGA-A8-A07Z-01A-11R-A00Z-07,42.481004195646136,19.174493310806152,-0.8387179723910728,15.323472492379217,-16.802814489950297,LumA
TCGA-A8-A081-01A-11R-A00Z-07,2.038132028238252,-10.86035820877497,-40.02363646069528,-16.16851838987986,1.3132046750426252,LumB
