ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment,k,cluster
HALLMARK_P53_PATHWAY,HALLMARK_P53_PATHWAY,200,0.2701342837044999,1.2289807347505088,0.10144927536231885,0.1585144927536232,0.07008009153318077,4120,"tags=27%, list=20%, signal=22%",CDKN2A/LDHB/RAP2B/NOTCH1/IRAK1/RHBDF2/NDRG1/UPP1/TAP1/TGFA/BMP2/BAK1/SERPINB5/ST14/ADA/IL1A/KLK8/STEAP3/RNF19B/EPHA2/PERP/S100A10/SPHK1/SFN/TCN2/CD82/SOCS1/KRT17/S100A4/PRMT2/TNFSF9/SAT1/IRAG2/SEC61A1/APP/PCNA/CASP1/RPS12/DNTTIP2/DDIT4/FAS/CCND3/PTPN14/LIF/CDKN2B/TM4SF1/IFI30/NUDT15/ITGB4/POLH/WRAP73/FBXW7/TPRKB/GM2A,2,SNF_C2
HALLMARK_NOTCH_SIGNALING,HALLMARK_NOTCH_SIGNALING,32,0.3871066198079541,1.317238437705175,0.11145510835913312,0.16887137630171686,0.07465892425970638,5167,"tags=47%, list=25%, signal=35%",ST3GAL6/NOTCH1/MAML2/PRKCA/PPARD/FZD7/SAP30/CUL1/DTX4/DTX2/TCF7L2/RBX1/NOTCH3/APH1A/FZD5,2,SNF_C2
HALLMARK_CHOLESTEROL_HOMEOSTASIS,HALLMARK_CHOLESTEROL_HOMEOSTASIS,74,0.3125358590670609,1.2493245925893817,0.12757201646090535,0.18760590656015494,0.08294155868975271,5098,"tags=34%, list=25%, signal=25%",FABP5/CXCL16/PNRC1/NFIL3/FDPS/PLAUR/S100A11/PLSCR1/STARD4/MVD/LGMN/CBS/ACAT2/EBP/DHCR7/GNAI1/ATF5/NSDHL/ANXA5/ERRFI1/IDI1/PCYT2/CHKA/FBXO6/LSS,2,SNF_C2
HALLMARK_FATTY_ACID_METABOLISM,HALLMARK_FATTY_ACID_METABOLISM,152,-0.21392147243885382,-1.1066229447613347,0.16417910447761194,0.2345415778251599,0.10369206598586017,4200,"tags=33%, list=21%, signal=26%",HSD17B7/SUCLA2/RDH16/CA4/GPD2/CA2/RAP1GDS1/CRYZ/CIDEA/FASN/MGLL/HAO2/ECI1/GSTZ1/D2HGDH/GPD1/ACADS/AQP7/INMT/RETSAT/CYP4A22/CRAT/CPT1A/LTC4S/AUH/AOC3/XIST/ECI2/ETFDH/ADIPOR2/SERINC1/MAOA/PTPRG/ALDH3A2/BLVRA/SUCLG2/PDHB/HMGCS2/REEP6/ACOT2/HMGCL/HSDL2/CYP4A11/ALAD/UGDH/GLUL/ELOVL5/HSD17B4/BMPR1B/SLC22A5,2,SNF_C2
HALLMARK_PANCREAS_BETA_CELLS,HALLMARK_PANCREAS_BETA_CELLS,28,-0.3289271277093355,-1.19810103114314,0.1967654986522911,0.27328541479484875,0.12082092022509103,4734,"tags=39%, list=23%, signal=30%",PCSK2/SCGN/STXBP1/HNF1A/SRP14/SPCS1/SYT13/INSM1/PCSK1/CHGA/ABCC8,2,SNF_C2
HALLMARK_PROTEIN_SECRETION,HALLMARK_PROTEIN_SECRETION,96,-0.23603742856468116,-1.1135783992543098,0.21544715447154472,0.2911448033399253,0.1287166498976512,4612,"tags=30%, list=23%, signal=23%",NAPG/CLTC/COPB1/TMED10/PPT1/CLN5/GBF1/SNX2/ARFGEF2/ARFGEF1/RAB14/CLCN3/VAMP4/YIPF6/GLA/AP3B1/TSG101/ATP7A/ICA1/NAPA/SNAP23/GALC/TOM1L1/AP2B1/MON2/ARFIP1/KRT18/COG2/SCAMP1,2,SNF_C2
HALLMARK_HEME_METABOLISM,HALLMARK_HEME_METABOLISM,182,-0.19094436479514437,-1.0232798573758661,0.35714285714285715,0.46992481203007525,0.2077562326869806,3219,"tags=21%, list=16%, signal=18%",MINPP1/SELENBP1/DCAF11/SLC25A38/TSPAN5/CLCN3/GATA1/KHNYN/GDE1/SIDT2/BNIP3L/ATP6V0A1/HAGH/TRIM58/GAPVD1/BLVRA/ARHGEF12/RNF123/MARCHF8/TRAK2/ABCG2/SLC30A1/SLC22A4/EPOR/LRP10/PIGQ/RBM5/HEBP1/NUDT4/EZH1/ALAD/DCAF10/TMEM9B/VEZF1/ALDH6A1/ADD1/BTG2/BTRC/BCAM,2,SNF_C2
HALLMARK_APICAL_SURFACE,HALLMARK_APICAL_SURFACE,43,0.28241694744386153,1.0254824519915966,0.42005813953488375,0.5347593582887701,0.23641992682240362,2558,"tags=23%, list=13%, signal=20%",RHCG/LYN/MAL/IL2RG/PLAUR/GHRL/CX3CL1/EFNA5/APP/PCSK9,2,SNF_C2
HALLMARK_XENOBIOTIC_METABOLISM,HALLMARK_XENOBIOTIC_METABOLISM,184,-0.18679617447978503,-1.0071974006646465,0.42780748663101603,0.5347593582887701,0.23641992682240362,4205,"tags=24%, list=21%, signal=20%",GNMT/AOX1/GSTT2/CA2/CYFIP2/SLC46A3/MARCHF6/PINK1/PTGR1/SLC35D1/DHRS7/RETSAT/PTGES/MAN1A1/PDK4/CFB/CYP4F2/LEAP2/CYP26A1/ETFDH/ACOX3/GAD1/ACSM1/MAOA/FAH/ARPP19/VTN/CYB5A/TKFC/NINJ1/CROT/ACOX2/CSAD/MPP2/SAR1B/UGDH/IGFBP4/ELOVL5/TAT/ENTPD5/TMBIM6/FBP1/MCCC2/SERPINA6/ESR1,2,SNF_C2
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,200,0.2123201532027215,0.965954318374712,0.5531400966183575,0.6745610934370213,0.2982270097300515,4417,"tags=22%, list=22%, signal=17%",PLOD1/CXCL1/PTX3/COLGALT1/MCM7/FOXC2/PLOD3/CRLF1/PVR/IL32/GPX7/SERPINE2/SFRP1/VCAM1/DKK1/CXCL8/PLAUR/MMP1/CALU/CXCL6/VEGFA/SAT1/SERPINH1/IL15/TNFAIP3/PFN2/PPIB/LAMC2/SNTB1/GLIPR1/FAS/TGFBI/FLNA/VIM/P3H1/SLC6A8/PCOLCE2/IGFBP3/MEST/LAMA1/FBLN5/FBN2/COL4A2,2,SNF_C2
HALLMARK_APOPTOSIS,HALLMARK_APOPTOSIS,158,0.2130336039875061,0.9450785392429443,0.5945273631840796,0.7015994504955353,0.3101808096927629,5443,"tags=30%, list=27%, signal=22%",BTG3/CCNA1/CD38/TAP1/BMP2/BID/PRF1/CDC25B/PPP3R1/IL1A/BCL2L10/TNF/ANXA1/FASLG/TSPO/SAT1/EBP/CD14/BIRC3/CASP2/APP/ISG20/CD2/IFNGR1/IRF1/CFLAR/CASP1/FAS/DFFA/HMGB2/GNA15/CASP4/PLCB2/IL18/CDK2/BAX/LMNA/DAP/DNAJA1/GCH1/ANKH/DAP3/CASP3/MCL1/DDIT3/DNM1L/TNFRSF12A,2,SNF_C2
HALLMARK_PEROXISOME,HALLMARK_PEROXISOME,101,-0.19624386739400687,-0.9393011243856282,0.6033755274261603,0.7015994504955353,0.3101808096927629,4449,"tags=28%, list=22%, signal=22%",MVP/DHCR24/IDE/DIO1/HSD3B7/ATXN1/SULT2B1/HAO2/CDK7/RETSAT/CRAT/LONP2/ECI2/ISOC1/UGT2B17/ABCC5/EPHX2/DLG4/HMGCL/ALB/ABCD3/PEX11A/SLC27A2/SEMA3C/ELOVL5/ABCC8/HSD17B4/SERPINA6,2,SNF_C2
HALLMARK_HEDGEHOG_SIGNALING,HALLMARK_HEDGEHOG_SIGNALING,35,0.261042126571832,0.9057961836874963,0.6238670694864048,0.7089398516890965,0.3134260396941268,5235,"tags=40%, list=26%, signal=30%",CDK6/PML/VLDLR/VEGFA/L1CAM/ACHE/TLE1/ADGRG1/PTCH1/DPYSL2/NRP2/HEY2/MYH9/ETS2,2,SNF_C2
HALLMARK_MYOGENESIS,HALLMARK_MYOGENESIS,190,-0.17112575450903258,-0.9204329228841545,0.7602339181286549,0.8447043534762833,0.3734482404842515,4707,"tags=28%, list=23%, signal=22%",SPARC/AEBP1/MYH4/GNAO1/BDKRB2/MYH1/CD36/COL3A1/MYL3/ADAM12/PSEN2/FKBP1B/MYO1C/FST/MYH8/TNNT1/COL6A3/MYL7/LDB3/CRAT/AGL/RB1/TSC2/LARGE1/MYH11/BAG1/COX7A1/ATP6AP1/CASQ2/ITGB5/CAMK2B/CFD/MYOG/SGCD/HSPB8/VIPR1/LAMA2/REEP1/CACNG1/MEF2D/OCEL1/SGCG/CASQ1/SPDEF/HRC/PVALB/PPP1R3C/CACNA1H/BHLHE40/ERBB3/KCNH1/ADCY9/STC2,2,SNF_C2
HALLMARK_COAGULATION,HALLMARK_COAGULATION,122,0.19694862290385795,0.8424667997828607,0.78748370273794,0.8559605464542825,0.37842466264294594,5084,"tags=25%, list=25%, signal=19%",CTSV/MMP7/TF/SH2B2/S100A1/KLK8/LEFTY2/ANXA1/MMP1/FYN/SERPINB2/LGMN/PLEK/PREP/C8G/C1QA/GP1BA/C2/SIRT2/CTSB/C1S/C1R/C3/P2RY1/CTSE/MMP15/A2M/LAMP2/MEP1A/MMP9/GDA,2,SNF_C2
HALLMARK_ANGIOGENESIS,HALLMARK_ANGIOGENESIS,32,0.23022695553838138,0.7834115453294166,0.8126934984520123,0.864567551544694,0.3822298648934436,2480,"tags=16%, list=12%, signal=14%",TNFRSF21/S100A4/CXCL6/VEGFA/APP,2,SNF_C2
HALLMARK_ADIPOGENESIS,HALLMARK_ADIPOGENESIS,197,0.18452906009295747,0.8381497123500578,0.8351515151515152,0.869949494949495,0.38460925039872407,4978,"tags=24%, list=25%, signal=18%",ATL2/SLC5A6/MCCC1/ATP1B3/PGM1/MRPL15/COQ3/AK2/ANGPT1/PLIN2/CDKN2C/CMPK1/NABP1/ORM1/POR/TANK/TKT/IFNGR1/SCARB1/PREB/TALDO1/RIOK3/DHCR7/COQ9/PTCD3/ESRRA/MDH2/CHCHD10/MTCH2/PFKL/COX7B/ANGPTL4/IMMT/SUCLG1/DLAT/ACAA2/C3/SDHB/CYC1/SLC19A1/PHYH/RETN/DECR1/JAGN1/IDH3G/APOE/ME1,2,SNF_C2
HALLMARK_ANDROGEN_RESPONSE,HALLMARK_ANDROGEN_RESPONSE,101,-0.1644018279006172,-0.7868924713354799,0.9240506329113924,0.9429088090932576,0.41686494717807177,3265,"tags=36%, list=16%, signal=30%",PTPN21/TARP/PIAS1/SCD/KLK2/SEC24D/HMGCR/TPD52/LIFR/ELL2/ZMIZ1/PLPP1/AZGP1/DHCR24/NCOA4/SELENOP/STEAP4/H1-0/KRT19/SORD/APPBP2/MAK/NKX3-1/AKAP12/SRP19/KLK3/KRT8/STK39/IQGAP2/SPDEF/ABHD2/GPD1L/CCND1/ELOVL5/BMPR1B/INPP4B,2,SNF_C2
HALLMARK_TGF_BETA_SIGNALING,HALLMARK_TGF_BETA_SIGNALING,54,-0.10536837936350613,-0.44262175603961923,1,1,0.4421052631578947,6121,"tags=33%, list=30%, signal=23%",JUNB/CDH1/RHOA/SLC20A1/SKIL/HIPK2/TJP1/NCOR2/ARID4B/THBS1/BCAR3/BMPR2/LTBP2/APC/XIAP/SMAD3/RAB31/PPM1A,2,SNF_C2
HALLMARK_ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,193,-0.6758724466895817,-2.5523414237615643,1e-10,6.428571428571429e-10,3.609022556390977e-10,4229,"tags=67%, list=21%, signal=54%",PSMB10/THY1/HLA-A/RPS19/JAK2/TGFB1/CD80/B2M/NOS2/F2R/IL2RB/CCL22/IL1B/ITGAL/CCL11/LY86/IFNGR2/CSK/HLA-DQA1/IL18/CFP/TGFB2/BCAT1/TNF/FCGR2B/TAP1/IGSF6/GPR65/IL4R/SOCS5/STAB1/IL10/ACVR2A/CCR1/CD86/IL7/GBP2/NCK1/SPI1/CD74/ST8SIA4/WARS1/TLR6/CXCL9/TAP2/SOCS1/IL12B/IL15/HLA-DMA/FLNA/CCL2/HLA-DMB/IL12A/CCL4/TLR2/CTSS/HLA-DRA/IFNG/ITGB2/CCND2/CD4/FASLG/TLR1/NLRP3/HLA-DOA/FYB1/NCF4/LCP2/KRT1/CD40/IL27RA/CD28/CDKN2A/CCR5/CXCR3/LY75/NCR1/LTB/WAS/HLA-E/IFNGR1/CD1D/CD8A/GZMA/CD2/IL2RG/CCL13/IRF8/ICAM1/CD8B/HCLS1/GZMB/CD3D/IFNAR2/CD79A/IL12RB1/TRAT1/CD7/FGR/PTPRC/KLRD1/CRTAM/CD96/IL16/SRGN/CCL5/STAT4/CCL19/SIT1/ZAP70/IL6/CD3E/LIF/CD3G/IRF4/CCR2/ITK/IL2RA/IL18RAP/CD40LG/CD247/MAP4K1/FAS/PRF1/PRKCB/LCK/LYN/ETS1/HLA-DOB/EGFR,3,SNF_C1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,HALLMARK_TNFA_SIGNALING_VIA_NFKB,198,-0.6299922028462963,-2.3822569936687934,1e-10,6.428571428571429e-10,3.609022556390977e-10,4910,"tags=64%, list=24%, signal=49%",PTPRE/TNIP1/MYC/IFIH1/ZC3H12A/KYNU/F2RL1/RIPK2/CCNL1/CEBPD/GADD45A/MARCKS/GADD45B/IER2/KLF2/F3/BTG1/CCRL2/TNFAIP2/EHD1/KLF9/MAP2K3/EGR3/JAG1/TNFAIP6/CD80/MAP3K8/B4GALT5/BIRC2/PER1/IL23A/TNC/IL1B/KLF4/IFNGR2/DUSP1/MAFF/NR4A1/IL18/MCL1/PDE4B/SLC2A6/TNF/SERPINE1/TAP1/TNFSF9/NFKB2/JUNB/SERPINB2/IL1A/STAT5A/FOS/SAT1/IRF1/DNAJB4/TANK/NAMPT/JUN/NFKBIE/FOSB/RNF19B/CEBPB/CXCL11/PPP1R15A/G0S2/PLAUR/NR4A3/TRIP10/BTG3/KLF6/IL12B/HBEGF/CCL2/ATF3/CCL4/TLR2/RELB/SPSB1/MSC/CXCL10/SOCS3/CCL20/GEM/DUSP2/EGR1/GFPT2/LAMB3/SPHK1/ZFP36/PLPP3/SERPINB8/CFLAR/CD83/PLEK/TNFAIP8/CCN1/TNFRSF9/RCAN1/ICAM1/SLC2A3/PNRC1/BIRC3/NFIL3/GPR183/FUT4/CD69/CCL5/IL6/EGR2/EDN1/LIF/TRAF1/CXCL6/ETS2/IL15RA/CXCL3/SGK1/FOSL1/BCL2A1/IL7R/BMP2/TNFAIP3/PTGER4/CXCL2/PTGS2/CXCL1/PTX3,3,SNF_C1
HALLMARK_INFLAMMATORY_RESPONSE,HALLMARK_INFLAMMATORY_RESPONSE,198,-0.6214571083578684,-2.3499823267049513,1e-10,6.428571428571429e-10,3.609022556390977e-10,5085,"tags=67%, list=25%, signal=50%",PCDH7/CCL7/GNA15/CSF1/PTPRE/MYC/EREG/ABI1/RIPK2/HIF1A/RTP4/AHR/PVR/RGS16/CALCRL/SGMS2/F3/ITGB3/NMUR1/P2RX7/CCRL2/TNFSF15/APLNR/TNFAIP6/AQP9/IL2RB/CCL22/C5AR1/IL1B/MEP1A/RHOG/SLC31A2/ITGB8/OSM/MMP14/C3AR1/IFNGR2/DCBLD2/ITGA5/IL18/GPR132/RGS1/CSF3/PDE4B/AXL/SERPINE1/PDPN/TNFSF9/IL4R/CD14/IL1A/SEMA4D/MEFV/IRAK2/CD70/IRF1/EMP3/STAB1/IL10/NAMPT/ACVR2A/OSMR/HAS2/ADM/FPR1/ADGRE1/PTGIR/ADORA2B/CXCL11/HRH1/CMKLR1/CYBB/PLAUR/CXCL8/GP1BA/EBI3/SCARF1/CCL17/CXCL9/PIK3R5/KLF6/IL12B/IL15/HBEGF/KCNJ2/NMI/ROS1/PTAFR/CCL2/TLR2/SELE/CD82/CXCL10/CCL20/TLR1/NLRP3/SPHK1/LCP2/LTA/CD40/SELL/TNFRSF9/MARCO/KCNA3/CCR7/ICAM1/IL10RA/OPRK1/GPR183/CD69/CCL5/CCL24/CXCR6/MET/CD48/IL6/EDN1/LIF/CXCL6/IL18RAP/IL15RA/SLAMF1/LCK/IL7R/TNFRSF1B/LAMP3/PTGER4/LYN/IL18R1/TACR1/CHST2/CX3CL1,3,SNF_C1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,200,-0.6132111704102556,-2.3212809337210643,1e-10,6.428571428571429e-10,3.609022556390977e-10,4846,"tags=64%, list=24%, signal=49%",ITGB1/NOTCH2/LGALS1/CDH11/FAP/TNFRSF12A/NID2/LOXL1/COL5A2/THBS2/COL8A2/GADD45A/PVR/SNTB1/SDC1/GADD45B/LUM/FGF2/TPM4/COL1A2/COL5A1/CD59/COL7A1/FBN1/OXTR/COL1A1/ITGB3/TNFRSF11B/MATN2/CTHRC1/THY1/LOXL2/SPARC/TGFB1/COL6A3/PDGFRB/PLOD3/EFEMP2/VCAN/HTRA1/TNC/COL3A1/VEGFC/PCOLCE/MXRA5/ADAM12/MMP14/TGM2/SLIT3/LAMC1/ITGA5/MYL9/MMP1/COL4A2/PRRX1/TGFBI/CALU/ECM2/SERPINE1/BGN/DST/LOX/DCN/PDLIM4/FBLN1/COLGALT1/BMP1/ACTA2/SAT1/TPM2/COL6A2/EMP3/LAMC2/NT5E/JUN/DKK1/SFRP4/SERPINH1/CXCL12/ABI3BP/P3H1/FERMT2/LAMA2/MMP3/MMP2/DAB2/DPYSL3/IGFBP3/TAGLN/PLAUR/SLIT2/COL16A1/LRP1/CXCL8/NNMT/IL15/FLNA/PLOD1/FSTL1/CALD1/MYLK/SNAI2/GEM/CRLF1/VCAM1/CCN2/GAS1/LAMA1/ELN/CCN1/IL32/FBLN2/GPX7/VIM/WIPF1/IL6/CXCL6/PCOLCE2/FOXC2/GLIPR1/FAS/FBLN5/SERPINE2/TNFAIP3/CXCL1/SFRP1/PTX3,3,SNF_C1
HALLMARK_INTERFERON_GAMMA_RESPONSE,HALLMARK_INTERFERON_GAMMA_RESPONSE,199,-0.5982310392250196,-2.2632524143940067,1e-10,6.428571428571429e-10,3.609022556390977e-10,5670,"tags=61%, list=28%, signal=45%",TMT1B/PSMB8/RSAD2/TRIM21/XAF1/STAT1/NFKBIA/PNP/LY6E/IFI44/LAP3/HLA-G/MT2A/BATF2/ISG20/CCL7/IFIH1/TXNIP/RIPK2/HIF1A/RTP4/STAT2/PSMB2/NUP93/PSMB10/MYD88/BTG1/HLA-A/MARCHF1/FCGR1A/JAK2/TNFAIP2/HLA-B/TNFAIP6/B2M/IL2RB/PLSCR1/SAMD9L/PTPN2/HLA-DQA1/GBP6/IFI30/APOL6/PDE4B/VAMP5/ARL4A/TAP1/ZBP1/PSMB9/MX2/IL4R/ARID5B/SAMHD1/IRF1/NAMPT/EPSTI1/PFKP/FPR1/CD86/IL7/SSPN/GBP4/CXCL11/CD74/CMKLR1/ST8SIA4/WARS1/LATS2/NLRC5/CXCL9/HLA-DRB1/SOCS1/IL15/KLRK1/NMI/XCL1/HLA-DMA/CCL2/CASP4/CD274/SELP/CASP1/ITGB7/NOD1/CXCL10/SOCS3/FGL2/PML/CFH/VCAM1/P2RY14/LCP2/CD40/SLAMF7/IL18BP/GPR18/GZMA/UPP1/IRF8/ICAM1/IFNAR2/IL10RA/CIITA/CD38/BANK1/CD69/CCL5/STAT4/IL6/IRF4/SERPING1/PELI1/IL15RA/FAS/IDO1/PIM1/C1S/C1R/TNFAIP3/CSF2RB/PTGS2/PLA2G4A,3,SNF_C1
HALLMARK_KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,193,-0.5748184381843574,-2.170724547369652,1e-10,6.428571428571429e-10,3.609022556390977e-10,4755,"tags=56%, list=23%, signal=43%",EREG/DUSP6/F2RL1/GALNT3/RETN/CBL/F13A1/RGS16/SNAP91/BTBD3/TFPI/ADAM17/PIGR/ST6GAL1/FLT4/TNNT2/FGF9/IL1B/SOX9/PLVAP/C3AR1/CLEC4A/ETV1/TRIB2/KLF4/DCBLD2/IL1RL2/PRRX1/IGF2/LAT2/SATB1/CIDEA/FCER1G/HKDC1/SPON1/ADGRL4/GUCY1A1/NGF/GNG11/ENG/EPHB2/ANKH/WNT7A/ADAMDEC1/SPARCL1/PPP1R15A/AKAP12/G0S2/CMKLR1/IGFBP3/LAPTM5/PLAUR/NRP1/ADGRA2/GPNMB/LCP1/MAFB/RBP4/HBEGF/EMP1/CXCR4/PECAM1/ANGPTL4/TSPAN7/TMEM158/MPZL2/CTSS/ABCB1/GPRC5B/TLR8/CXCL10/ITGB2/CCND2/CCL20/LY96/CSF2RA/CFH/GFPT2/DOCK2/ALDH1A3/ETV5/ALDH1A2/PRDM1/KCNN4/IL2RG/IRF8/IL33/IL10RA/BIRC3/CD37/PDCD1LG2/LIF/TRAF1/TMEM100/SLPI/MAP4K1/RELN/HSD11B1/SPRY2/IKZF1/IL7R/TNFRSF1B/MALL/BMP2/GYPC/TNFAIP3/ETS1/PTGS2,3,SNF_C1
HALLMARK_COMPLEMENT,HALLMARK_COMPLEMENT,194,-0.5237750677010916,-1.9795346334803203,1e-10,6.428571428571429e-10,3.609022556390977e-10,4959,"tags=51%, list=24%, signal=39%",DYRK2/C2/APOC1/KYNU/ITIH1/DUSP6/ITGAM/CBLB/CDA/CP/CD59/CTSL/F3/FDX1/JAK2/EHD1/LGALS3/CTSB/CSRP1/ZFPM2/CD36/PLSCR1/GNB4/RHOG/ZEB1/F5/DOCK4/MMP14/NOTCH4/S100A12/ANXA5/MAFF/COL4A2/MMP8/SH2B3/ADRA2B/SERPINE1/FCER1G/PSMB9/SERPINB2/C1QC/XPNPEP1/GNGT2/IRF1/TIMP2/PCSK9/CEBPB/HPCAL4/KCNIP2/APOBEC3G/CASP5/CTSV/C1QA/PLA2G7/PLAUR/LGMN/LRP1/GP1BA/F10/PIK3R5/MMP12/CASP4/DGKG/CASP10/CASP1/CTSS/S100A9/PRSS3/DPP4/CFH/CR2/KLK1/LCP2/PIK3CG/CTSC/GZMK/PLEK/WAS/GZMA/FCN1/GZMB/CR1/CCL5/IL6/SERPING1/GNG2/L3MBTL4/CD40LG/LCK/PIM1/C1S/C3/C1R/TNFAIP3/SPOCK2/LYN/FYN/CXCL1/PLA2G4A,3,SNF_C1
HALLMARK_IL6_JAK_STAT3_SIGNALING,HALLMARK_IL6_JAK_STAT3_SIGNALING,83,-0.6249088053289841,-2.200680338897558,1.532626575933015e-10,8.62102448962321e-10,4.839873397683205e-10,4721,"tags=67%, list=23%, signal=52%",BAK1/TNFRSF12A/CBL/IL17RA/STAT2/ITGA4/ITGB3/MYD88/TGFB1/MAP3K8/CD36/IL1B/IL9R/TNFRSF1A/PTPN2/IFNGR2/TNF/IL3RA/IL4R/CD14/IRF1/CRLF2/JUN/OSMR/CCR1/IL7/CXCL11/TNFRSF21/PLA2G2A/LEPR/EBI3/CXCL9/PIK3R5/SOCS1/ACVRL1/TLR2/CXCL10/SOCS3/CSF2RA/A2M/LTB/IFNGR1/IL2RG/IL12RB1/CD38/IL6/IL2RA/IL15RA/FAS/CXCL3/IL1R2/PIM1/TNFRSF1B/CSF2RB/IL18R1/CXCL1,3,SNF_C1
HALLMARK_IL2_STAT5_SIGNALING,HALLMARK_IL2_STAT5_SIGNALING,197,-0.5039670289914863,-1.9047632202364588,4.43275472055838e-10,2.21637736027919e-9,1.2442820268234049e-9,5164,"tags=51%, list=25%, signal=38%",ST3GAL4/DCPS/WLS/CKAP4/DHRS3/CSF1/FLT3LG/CTSZ/MYC/RORA/ITGAE/PRKCH/AHR/CCND3/F2RL2/CDC42SE2/RGS16/GADD45B/ANXA4/MAP3K8/TNFSF11/IL2RB/PLSCR1/CAPN3/IL1RL1/NDRG1/GUCY1B1/TGM2/SWAP70/TLR7/ITGA6/CDKN1C/MAFF/COL6A1/PLPP1/IL3RA/ARL4A/S100A1/GPR65/ODC1/IL4R/CCNE1/TNFRSF4/PTH1R/IL10/PTCH1/GABARAPL1/NT5E/CD86/RRAGD/GBP4/NCS1/ADAM19/TNFRSF21/PENK/NRP1/KLF6/SOCS1/PLIN2/EMP1/SHE/SELP/ABCB1/SYT11/CXCL10/ICOS/CCND2/FGL2/CTLA4/CCR4/SELL/MYO1E/CD83/LTB/TNFRSF9/IFNGR1/EOMES/ITIH5/IRF8/IL10RA/SLC2A3/NFIL3/CST7/CD48/PRNP/LIF/TRAF1/IRF4/LRRC8C/IL2RA/BATF3/TNFRSF8/IL1R2/PIM1/TNFRSF1B/BMP2/CD79B/IL18R1/GLIPR2/PLAGL1,3,SNF_C1
HALLMARK_APICAL_JUNCTION,HALLMARK_APICAL_JUNCTION,198,-0.4936246142558962,-1.8665956249066016,8.27618820186634e-9,3.542094426365756e-8,1.9885442393632312e-8,5684,"tags=53%, list=28%, signal=39%",NECTIN4/MVD/PFN1/MAPK11/TRO/VASP/CLDN9/GNAI2/PARD6G/NLGN2/CLDN18/CD276/CDH8/MMP9/CDK8/THBS3/ACTN3/SGCE/ITGB1/NLGN3/CDH11/ACTN4/CAP1/RHOF/PARVA/CNTN1/CDH4/FBN1/TNFRSF11B/VCL/THY1/SKAP2/VCAN/MYH9/JAM3/CD99/SYK/ITGA10/ADAM23/MYL9/CLDN15/TGFBI/CD34/SPEG/LAYN/ITGB4/NECTIN1/CLDN19/ACTB/BMP1/MPZL1/GNAI1/LAMC2/CLDN14/CLDN5/SDC3/CD86/NECTIN3/NEXN/VWF/MMP2/NRXN2/DSC1/ARPC2/COL17A1/SLC30A3/SLIT2/COL16A1/ACTN1/NRTN/PECAM1/CD274/AKT3/RAC2/ZYX/FLNC/MPZL2/CLDN8/CLDN6/RSU1/ITGA9/CNN2/VCAM1/LAMB3/CLDN11/FYB1/ICAM5/CALB2/CADM3/ADAMTS5/ICAM1/CD209/PTPRC/EPB41L2/TRAF1/ACTG2/CDH3/COL9A1/ICAM2/DSC3/MSN/SIRPA/FSCN1/CX3CL1/EGFR,3,SNF_C1
HALLMARK_HYPOXIA,HALLMARK_HYPOXIA,194,-0.48741790923814365,-1.8421278365737335,8.658453042227404e-9,3.542094426365756e-8,1.9885442393632312e-8,3705,"tags=37%, list=18%, signal=30%",MYH9/EXT1/NDRG1/KLF7/TGM2/PDK1/CDKN1C/DUSP1/MAFF/DDIT4/TGFBI/TMEM45A/VLDLR/SERPINE1/BGN/EDN2/GCNT2/LOX/DCN/PGM1/PGF/XPNPEP1/FOS/ENO1/JUN/PFKP/SDC3/ADM/CAVIN3/PYGM/RRAGD/ADORA2B/HS3ST1/PPP1R15A/TES/AKAP12/IGFBP3/S100A4/PLAUR/UGP2/SLC2A5/PHKG1/TKTL1/KLF6/HAS1/PLIN2/CXCR4/ANGPTL4/ATF3/CCN2/ZFP36/SRPX/CAVIN1/CCN1/CSRP2/SLC2A3/PNRC1/NFIL3/CAV1/PKP1/IL6/PPARGC1A/PLAC8/PIM1/TNFAIP3/PRKCA/ETS1/NCAN/CHST2/CHST3/EGFR,3,SNF_C1
HALLMARK_COAGULATION,HALLMARK_COAGULATION,122,-0.5397335705612207,-1.9660130401652978,1.8522695316033517e-8,6.946010743512569e-8,3.899514803375477e-8,5210,"tags=49%, list=26%, signal=37%",C8G/CTSE/CTSH/SIRT2/MMP9/CAPN2/C2/APOC1/ITIH1/DUSP6/F2RL2/FBN1/F3/ITGB3/SPARC/CTSB/CSRP1/SH2B2/HTRA1/MEP1A/CAPN5/MMP14/KLF7/MAFF/CTSK/MMP1/MMP8/SERPINE1/S100A1/SERPINB2/BMP1/VWF/MMP3/MMP2/CTSV/C1QA/LGMN/LRP1/GP1BA/F10/P2RY1/PECAM1/DCT/DPP4/CFH/A2M/PLEK/CFI/GSN/SERPING1/PROS1/C1S/C3/LEFTY2/C1R/TF/KLK8/MMP7/FYN/ANXA1,3,SNF_C1
