k,endpoint,view,label,n_boot_valid,point_estimate,ci90_lower,ci90_upper,ci95_lower,ci95_upper,sesoi,p_tost,p_two_sided,equivalent,superior,conclusion,mdd_80pct_power,p_two_sided_BH,p_tost_BH,superior_after_BH,equivalent_after_BH
2,cindex_adjusted,collectri__consensus,cindex_adjusted:collectri__consensus,1000,1.746929718826531e-4,-6.790013042318687e-4,0.0011524885145816446,-0.0010421187460683988,0.0013659915050451101,0.02,0,0.754,TRUE,FALSE,EQUIVALENT TO ZERO: any true added value is smaller than the pre-specified SESOI,0.0016758704145325703,0.87464,0,FALSE,TRUE
2,cindex_adjusted,collectri__norm_wsum,cindex_adjusted:collectri__norm_wsum,1000,1.746929718826531e-4,-6.790013042318687e-4,0.0011524885145816446,-0.0010421187460683988,0.0013659915050451101,0.02,0,0.754,TRUE,FALSE,EQUIVALENT TO ZERO: any true added value is smaller than the pre-specified SESOI,0.0016758704145325703,0.87464,0,FALSE,TRUE
2,cindex_adjusted,collectri__ulm,cindex_adjusted:collectri__ulm,1000,4.821894139573094e-4,-5.273445632031748e-4,0.0017036263140450592,-7.6980709688996e-4,0.002066224534984166,0.02,0,0.426,TRUE,FALSE,EQUIVALENT TO ZERO: any true added value is smaller than the pre-specified SESOI,0.0020105689235113537,0.87464,0,FALSE,TRUE
2,cindex_adjusted,collectri__viper,cindex_adjusted:collectri__viper,1000,3.5080998271434994e-4,-7.213900663818607e-4,0.0015262372466048107,-9.530189167041041e-4,0.001949881423134794,0.02,0,0.588,TRUE,FALSE,EQUIVALENT TO ZERO: any true added value is smaller than the pre-specified SESOI,0.0020029881401472938,0.87464,0,FALSE,TRUE
2,cindex_adjusted,collectri_edgeperm__consensus,cindex_adjusted:collectri_edgeperm__consensus,1000,-2.851953511973787e-4,-0.0014987545228965558,6.874812422095085e-4,-0.001901797843962813,9.132945954791018e-4,0.02,0,0.62,TRUE,FALSE,EQUIVALENT TO ZERO: any true added value is smaller than the pre-specified SESOI,0.001864673068787902,0.87464,0,FALSE,TRUE
2,cindex_adjusted,collectri_edgeperm__mlm,cindex_adjusted:collectri_edgeperm__mlm,1000,-6.732581863788511e-4,-0.002213206275386764,3.2327156065986535e-4,-0.0025485076259846337,5.357749442010917e-4,0.02,0,0.334,TRUE,FALSE,EQUIVALENT TO ZERO: any true added value is smaller than the pre-specified SESOI,0.0022182096537478697,0.87464,0,FALSE,TRUE
2,cindex_adjusted,collectri_edgeperm__norm_wsum,cindex_adjusted:collectri_edgeperm__norm_wsum,1000,-1.65174820471232e-4,-0.0010929796423454706,6.241757540094038e-4,-0.001340763696457195,8.849156805047608e-4,0.02,0,0.74,TRUE,FALSE,EQUIVALENT TO ZERO: any true added value is smaller than the pre-specified SESOI,0.0014389026144941137,0.87464,0,FALSE,TRUE
2,cindex_adjusted,collectri_edgeperm__ulm,cindex_adjusted:collectri_edgeperm__ulm,1000,-1.65174820471232e-4,-0.0010929796423454706,6.241757540094038e-4,-0.001340763696457195,8.849156805047608e-4,0.02,0,0.74,TRUE,FALSE,EQUIVALENT TO ZERO: any true added value is smaller than the pre-specified SESOI,0.0014389026144941137,0.87464,0,FALSE,TRUE
2,cindex_adjusted,collectri_edgeperm__viper,cindex_adjusted:collectri_edgeperm__viper,1000,-1.8166752733840452e-4,-0.0010610468757204171,6.293573736959324e-4,-0.0013871548026430924,8.316261567689054e-4,0.02,0,0.724,TRUE,FALSE,EQUIVALENT TO ZERO: any true added value is smaller than the pre-specified SESOI,0.0014541973455061718,0.87464,0,FALSE,TRUE
2,cindex_adjusted,dorothea_AB__consensus,cindex_adjusted:dorothea_AB__consensus,1000,2.7962001031219306e-4,-0.0012954785812820003,0.0018709803033224945,-0.0015743969457878287,0.002348049059985194,0.02,0,0.714,TRUE,FALSE,EQUIVALENT TO ZERO: any true added value is smaller than the pre-specified SESOI,0.0025796083924454,0.87464,0,FALSE,TRUE
2,cindex_adjusted,dorothea_AB__mlm,cindex_adjusted:dorothea_AB__mlm,1000,-5.801305828039497e-4,-0.002104469513257112,4.91602555997694e-4,-0.0025611559208206128,7.883748110648123e-4,0.02,0,0.4,TRUE,FALSE,EQUIVALENT TO ZERO: any true added value is smaller than the pre-specified SESOI,0.002230067318118323,0.87464,0,FALSE,TRUE
2,cindex_adjusted,dorothea_AB__norm_wsum,cindex_adjusted:dorothea_AB__norm_wsum,1000,1.4080823350300108e-4,-0.001664870626109921,0.001738157443504395,-0.001978758643757947,0.0020336218601224665,0.02,0,0.854,TRUE,FALSE,EQUIVALENT TO ZERO: any true added value is smaller than the pre-specified SESOI,0.0027778271657487932,0.9172592592592593,0,FALSE,TRUE
2,cindex_adjusted,dorothea_AB__ulm,cindex_adjusted:dorothea_AB__ulm,1000,1.743117664631273e-4,-0.00159235265264851,0.0018284217941713584,-0.0019517753706913806,0.002200733084767719,0.02,0,0.822,TRUE,FALSE,EQUIVALENT TO ZERO: any true added value is smaller than the pre-specified SESOI,0.0028776552094780584,0.9168461538461539,0,FALSE,TRUE
2,cindex_adjusted,dorothea_AB__viper,cindex_adjusted:dorothea_AB__viper,1000,3.810360293925793e-4,-0.0012205129371268939,0.002008636483121412,-0.0015490077492667869,0.0026031833387325874,0.02,0,0.648,TRUE,FALSE,EQUIVALENT TO ZERO: any true added value is smaller than the pre-specified SESOI,0.0027602107741976412,0.87464,0,FALSE,TRUE
2,cindex_adjusted,dorothea_AB_edgeperm__consensus,cindex_adjusted:dorothea_AB_edgeperm__consensus,1000,7.638312735776825e-4,-2.424401892199779e-4,0.002117793691134956,-4.911000463646454e-4,0.00249919876714364,0.02,0,0.222,TRUE,FALSE,EQUIVALENT TO ZERO: any true added value is smaller than the pre-specified SESOI,0.00219412112651413,0.87464,0,FALSE,TRUE
2,cindex_adjusted,dorothea_AB_edgeperm__mlm,cindex_adjusted:dorothea_AB_edgeperm__mlm,1000,-3.926887451343397e-6,-7.443357850560717e-4,7.637583376046308e-4,-9.541610040062598e-4,0.0010088346190527035,0.02,0,0.988,TRUE,FALSE,EQUIVALENT TO ZERO: any true added value is smaller than the pre-specified SESOI,0.0013338565256443156,0.988,0,FALSE,TRUE
2,cindex_adjusted,dorothea_AB_edgeperm__norm_wsum,cindex_adjusted:dorothea_AB_edgeperm__norm_wsum,1000,7.755870489520162e-4,-3.0478976521716716e-4,0.002216092342741359,-5.010066078307589e-4,0.0026526745468095883,0.02,0,0.244,TRUE,FALSE,EQUIVALENT TO ZERO: any true added value is smaller than the pre-specified SESOI,0.0022752231249461487,0.87464,0,FALSE,TRUE
2,cindex_adjusted,dorothea_AB_edgeperm__ulm,cindex_adjusted:dorothea_AB_edgeperm__ulm,1000,6.566553457451704e-4,-3.380665868772003e-4,0.0019349502339484949,-6.188497237844592e-4,0.002352400491819889,0.02,0,0.276,TRUE,FALSE,EQUIVALENT TO ZERO: any true added value is smaller than the pre-specified SESOI,0.0021317231585015963,0.87464,0,FALSE,TRUE
2,cindex_adjusted,dorothea_AB_edgeperm__viper,cindex_adjusted:dorothea_AB_edgeperm__viper,1000,7.638312735776825e-4,-2.424401892199779e-4,0.002117793691134956,-4.911000463646454e-4,0.00249919876714364,0.02,0,0.222,TRUE,FALSE,EQUIVALENT TO ZERO: any true added value is smaller than the pre-specified SESOI,0.00219412112651413,0.87464,0,FALSE,TRUE
2,cindex_adjusted,dorothea_AC__consensus,cindex_adjusted:dorothea_AC__consensus,1000,-1.2288823553915462e-4,-0.001870561060110204,0.001341335042970192,-0.0023697663179220894,0.0018761801551124226,0.02,0,0.952,TRUE,FALSE,EQUIVALENT TO ZERO: any true added value is smaller than the pre-specified SESOI,0.0028333202377466686,0.9860000000000001,0,FALSE,TRUE
2,cindex_adjusted,dorothea_AC__mlm,cindex_adjusted:dorothea_AC__mlm,1000,-4.2349470586533044e-4,-0.0017912192295202521,7.096276642748363e-4,-0.002213509993433552,9.343383516168395e-4,0.02,0,0.504,TRUE,FALSE,EQUIVALENT TO ZERO: any true added value is smaller than the pre-specified SESOI,0.0020754482188130373,0.87464,0,FALSE,TRUE
2,cindex_adjusted,dorothea_AC__norm_wsum,cindex_adjusted:dorothea_AC__norm_wsum,1000,-3.5691349868354725e-4,-0.002106850735226645,0.0011857169423895582,-0.002739756180039116,0.0015729417872386406,0.02,0,0.748,TRUE,FALSE,EQUIVALENT TO ZERO: any true added value is smaller than the pre-specified SESOI,0.002935306971706119,0.87464,0,FALSE,TRUE
2,cindex_adjusted,dorothea_AC__ulm,cindex_adjusted:dorothea_AC__ulm,1000,-4.909014389267411e-4,-0.0023218570320708842,0.0010296706537719744,-0.0029469779984847124,0.0014139351644732252,0.02,0,0.636,TRUE,FALSE,EQUIVALENT TO ZERO: any true added value is smaller than the pre-specified SESOI,0.0029661415078249833,0.87464,0,FALSE,TRUE
2,cindex_adjusted,dorothea_AC__viper,cindex_adjusted:dorothea_AC__viper,1000,-3.68157322022856e-4,-0.0021354863817558134,0.0010833457648394386,-0.0026600672145091872,0.0014269429468087727,0.02,0,0.738,TRUE,FALSE,EQUIVALENT TO ZERO: any true added value is smaller than the pre-specified SESOI,0.0028850384954243243,0.87464,0,FALSE,TRUE
2,cindex_adjusted,dorothea_AC_edgeperm__consensus,cindex_adjusted:dorothea_AC_edgeperm__consensus,1000,6.900075765622086e-4,-3.785620323950578e-4,0.0020983720002374804,-5.998064498701938e-4,0.002528033704328869,0.02,0,0.298,TRUE,FALSE,EQUIVALENT TO ZERO: any true added value is smaller than the pre-specified SESOI,0.0022257440254023703,0.87464,0,FALSE,TRUE
2,cindex_adjusted,dorothea_AC_edgeperm__mlm,cindex_adjusted:dorothea_AC_edgeperm__mlm,1000,-1.934373528607879e-4,-9.887871695039407e-4,4.8160020336993043e-4,-0.0011800070715645872,6.607272048962662e-4,0.02,0,0.606,TRUE,FALSE,EQUIVALENT TO ZERO: any true added value is smaller than the pre-specified SESOI,0.0012103662889149367,0.87464,0,FALSE,TRUE
2,cindex_adjusted,dorothea_AC_edgeperm__norm_wsum,cindex_adjusted:dorothea_AC_edgeperm__norm_wsum,1000,3.335724034165245e-4,-8.80422650203344e-4,0.0016287741515069898,-0.0011349522724800165,0.00219077037249813,0.02,0,0.624,TRUE,FALSE,EQUIVALENT TO ZERO: any true added value is smaller than the pre-specified SESOI,0.0021954031722728772,0.87464,0,FALSE,TRUE
2,cindex_adjusted,dorothea_AC_edgeperm__ulm,cindex_adjusted:dorothea_AC_edgeperm__ulm,1000,5.963812404924304e-4,-5.400163253429401e-4,0.001989736681832288,-7.128133301558425e-4,0.0024398515812388455,0.02,0,0.364,TRUE,FALSE,EQUIVALENT TO ZERO: any true added value is smaller than the pre-specified SESOI,0.002204918496118648,0.87464,0,FALSE,TRUE
2,cindex_adjusted,dorothea_AC_edgeperm__viper,cindex_adjusted:dorothea_AC_edgeperm__viper,1000,6.900075765622086e-4,-3.785620323950578e-4,0.0020983720002374804,-5.998064498701938e-4,0.002528033704328869,0.02,0,0.298,TRUE,FALSE,EQUIVALENT TO ZERO: any true added value is smaller than the pre-specified SESOI,0.0022257440254023703,0.87464,0,FALSE,TRUE
2,cindex_cluster_only,collectri__consensus,cindex_cluster_only:collectri__consensus,1000,0.0014078478987163824,-0.0010569268705724832,0.0035748312938303994,-0.00141624380563187,0.004098651805445984,0.02,0.005,0.394,TRUE,FALSE,EQUIVALENT TO ZERO: any true added value is smaller than the pre-specified SESOI,0.010929618771466188,0.6588799999999999,0.010038461538461538,FALSE,TRUE
2,cindex_cluster_only,collectri__norm_wsum,cindex_cluster_only:collectri__norm_wsum,1000,0.0014078478987163824,-0.0010569268705724832,0.0035748312938303994,-0.00141624380563187,0.004098651805445984,0.02,0.005,0.394,TRUE,FALSE,EQUIVALENT TO ZERO: any true added value is smaller than the pre-specified SESOI,0.010929618771466188,0.6588799999999999,0.010038461538461538,FALSE,TRUE
2,cindex_cluster_only,collectri__ulm,cindex_cluster_only:collectri__ulm,1000,0.0023002616806352366,-5.419079470933619e-4,0.00459599862891909,-9.356652863278248e-4,0.005390140941722293,0.02,0.008,0.208,TRUE,FALSE,EQUIVALENT TO ZERO: any true added value is smaller than the pre-specified SESOI,0.013983147213260159,0.6588799999999999,0.010038461538461538,FALSE,TRUE
2,cindex_cluster_only,collectri__viper,cindex_cluster_only:collectri__viper,1000,0.0019597016580671697,-9.174942937186459e-4,0.004249407001481514,-0.0013715028673968591,0.005109280770368441,0.02,0.007,0.326,TRUE,FALSE,EQUIVALENT TO ZERO: any true added value is smaller than the pre-specified SESOI,0.013078170543180948,0.6588799999999999,0.010038461538461538,FALSE,TRUE
2,cindex_cluster_only,collectri_edgeperm__consensus,cindex_cluster_only:collectri_edgeperm__consensus,1000,-0.0011690116702360981,-0.0033644203894685255,0.001028785033406964,-0.0037819432673328155,0.0014798568658969079,0.02,0.002,0.402,TRUE,FALSE,EQUIVALENT TO ZERO: any true added value is smaller than the pre-specified SESOI,0.008435286893729708,0.6588799999999999,0.010038461538461538,FALSE,TRUE
2,cindex_cluster_only,collectri_edgeperm__mlm,cindex_cluster_only:collectri_edgeperm__mlm,1000,-0.002316802119819161,-0.004670787918823294,7.130576285912289e-4,-0.005694755474397548,0.0013618702481854202,0.02,0.008,0.232,TRUE,FALSE,EQUIVALENT TO ZERO: any true added value is smaller than the pre-specified SESOI,0.015572924366906082,0.6588799999999999,0.010038461538461538,FALSE,TRUE
2,cindex_cluster_only,collectri_edgeperm__norm_wsum,cindex_cluster_only:collectri_edgeperm__norm_wsum,1000,-9.343087633035635e-4,-0.0025491487919163222,0.001125372609672903,-0.0028862166952855705,0.0014097555796275833,0.02,0.005,0.564,TRUE,FALSE,EQUIVALENT TO ZERO: any true added value is smaller than the pre-specified SESOI,0.012489116345252937,0.6588799999999999,0.010038461538461538,FALSE,TRUE
2,cindex_cluster_only,collectri_edgeperm__ulm,cindex_cluster_only:collectri_edgeperm__ulm,1000,-9.343087633035635e-4,-0.0025491487919163222,0.001125372609672903,-0.0028862166952855705,0.0014097555796275833,0.02,0.005,0.564,TRUE,FALSE,EQUIVALENT TO ZERO: any true added value is smaller than the pre-specified SESOI,0.012489116345252937,0.6588799999999999,0.010038461538461538,FALSE,TRUE
2,cindex_cluster_only,collectri_edgeperm__viper,cindex_cluster_only:collectri_edgeperm__viper,1000,-0.0014396161826686817,-0.0031015727171387285,7.17510838789481e-4,-0.0034323942595328558,0.0011045367874545932,0.02,0.006,0.318,TRUE,FALSE,EQUIVALENT TO ZERO: any true added value is smaller than the pre-specified SESOI,0.012938782850545224,0.6588799999999999,0.010038461538461538,FALSE,TRUE
2,cindex_cluster_only,dorothea_AB__consensus,cindex_cluster_only:dorothea_AB__consensus,1000,0.0015537407225254434,-0.002400403972569948,0.005340509924395975,-0.0031587394174740656,0.006107039195259566,0.02,0.005,0.514,TRUE,FALSE,EQUIVALENT TO ZERO: any true added value is smaller than the pre-specified SESOI,0.01562655677335441,0.6588799999999999,0.010038461538461538,FALSE,TRUE
2,cindex_cluster_only,dorothea_AB__mlm,cindex_cluster_only:dorothea_AB__mlm,1000,-0.0027570888169181737,-0.005237684551724908,2.8022303678525964e-4,-0.005939639938481228,9.308878399824331e-4,0.02,0.008,0.14,TRUE,FALSE,EQUIVALENT TO ZERO: any true added value is smaller than the pre-specified SESOI,0.015384499699427064,0.5965714285714285,0.010038461538461538,FALSE,TRUE
2,cindex_cluster_only,dorothea_AB__norm_wsum,cindex_cluster_only:dorothea_AB__norm_wsum,1000,0.0016740449166469254,-0.002636394715564399,0.0054768154866138945,-0.0036979180407975404,0.006565823890468342,0.02,0.009,0.568,TRUE,FALSE,EQUIVALENT TO ZERO: any true added value is smaller than the pre-specified SESOI,0.01916691507976878,0.6588799999999999,0.010038461538461538,FALSE,TRUE
2,cindex_cluster_only,dorothea_AB__ulm,cindex_cluster_only:dorothea_AB__ulm,1000,0.0016913784998507859,-0.002767445763365811,0.005390614342994769,-0.0036263073515377855,0.006784834513384916,0.02,0.009,0.552,TRUE,FALSE,EQUIVALENT TO ZERO: any true added value is smaller than the pre-specified SESOI,0.0183589429775994,0.6588799999999999,0.010038461538461538,FALSE,TRUE
2,cindex_cluster_only,dorothea_AB__viper,cindex_cluster_only:dorothea_AB__viper,1000,0.0019798827979900075,-0.0023828977617532383,0.00558316987136388,-0.0032213217534221654,0.0064413037290855105,0.02,0.009,0.464,TRUE,FALSE,EQUIVALENT TO ZERO: any true added value is smaller than the pre-specified SESOI,0.01675052742079302,0.6588799999999999,0.010038461538461538,FALSE,TRUE
2,cindex_cluster_only,dorothea_AB_edgeperm__consensus,cindex_cluster_only:dorothea_AB_edgeperm__consensus,1000,0.0027691685429166195,-1.9243449984269182e-4,0.00510443993073224,-7.868149394776091e-4,0.005759996436226633,0.02,0.008,0.128,TRUE,FALSE,EQUIVALENT TO ZERO: any true added value is smaller than the pre-specified SESOI,0.014356314399124447,0.5965714285714285,0.010038461538461538,FALSE,TRUE
2,cindex_cluster_only,dorothea_AB_edgeperm__mlm,cindex_cluster_only:dorothea_AB_edgeperm__mlm,1000,8.313600657131961e-4,-0.0011965067896371915,0.002837503681881287,-0.0016210709929011967,0.0032352273401916793,0.02,0.002,0.534,TRUE,FALSE,EQUIVALENT TO ZERO: any true added value is smaller than the pre-specified SESOI,0.007594970577713022,0.6588799999999999,0.010038461538461538,FALSE,TRUE
2,cindex_cluster_only,dorothea_AB_edgeperm__norm_wsum,cindex_cluster_only:dorothea_AB_edgeperm__norm_wsum,1000,0.0026950013916633006,-4.2892822220115805e-4,0.005178050196942668,-8.924557603761013e-4,0.005846623606452922,0.02,0.008,0.144,TRUE,FALSE,EQUIVALENT TO ZERO: any true added value is smaller than the pre-specified SESOI,0.01515603943602087,0.5965714285714285,0.010038461538461538,FALSE,TRUE
2,cindex_cluster_only,dorothea_AB_edgeperm__ulm,cindex_cluster_only:dorothea_AB_edgeperm__ulm,1000,0.0027498540196958065,-1.974996529142569e-4,0.005127609743954025,-8.38008846333499e-4,0.005761678896801914,0.02,0.008,0.126,TRUE,FALSE,EQUIVALENT TO ZERO: any true added value is smaller than the pre-specified SESOI,0.014363668579559901,0.5965714285714285,0.010038461538461538,FALSE,TRUE
2,cindex_cluster_only,dorothea_AB_edgeperm__viper,cindex_cluster_only:dorothea_AB_edgeperm__viper,1000,0.0027691685429166195,-1.9243449984269182e-4,0.00510443993073224,-7.868149394776091e-4,0.005759996436226633,0.02,0.008,0.128,TRUE,FALSE,EQUIVALENT TO ZERO: any true added value is smaller than the pre-specified SESOI,0.014356314399124447,0.5965714285714285,0.010038461538461538,FALSE,TRUE
2,cindex_cluster_only,dorothea_AC__consensus,cindex_cluster_only:dorothea_AC__consensus,1000,4.623879776020741e-4,-0.0036336029042233877,0.004485925793815809,-0.004717853892895634,0.005593820460966502,0.02,0.006,0.818,TRUE,FALSE,EQUIVALENT TO ZERO: any true added value is smaller than the pre-specified SESOI,0.01874656401093184,0.8785925925925926,0.010038461538461538,FALSE,TRUE
2,cindex_cluster_only,dorothea_AC__mlm,cindex_cluster_only:dorothea_AC__mlm,1000,-0.0019441487050973747,-0.004353537653184447,7.991634646699314e-4,-0.004906557739355869,0.0014196987041063696,0.02,0.006,0.286,TRUE,FALSE,EQUIVALENT TO ZERO: any true added value is smaller than the pre-specified SESOI,0.013567526635148921,0.6588799999999999,0.010038461538461538,FALSE,TRUE
2,cindex_cluster_only,dorothea_AC__norm_wsum,cindex_cluster_only:dorothea_AC__norm_wsum,1000,8.451606048017439e-4,-0.003557069429824011,0.004993052246207102,-0.004187347352675084,0.005804927541699861,0.02,0.007,0.788,TRUE,FALSE,EQUIVALENT TO ZERO: any true added value is smaller than the pre-specified SESOI,0.017259887359243754,0.8785925925925926,0.010038461538461538,FALSE,TRUE
2,cindex_cluster_only,dorothea_AC__ulm,cindex_cluster_only:dorothea_AC__ulm,1000,2.283326579042878e-4,-0.004070227966316365,0.004498225500806335,-0.005174492782527595,0.0054415903220566796,0.02,0.006,0.944,TRUE,FALSE,EQUIVALENT TO ZERO: any true added value is smaller than the pre-specified SESOI,0.017755928227323366,0.944,0.010038461538461538,FALSE,TRUE
2,cindex_cluster_only,dorothea_AC__viper,cindex_cluster_only:dorothea_AC__viper,1000,3.9633820689827004e-4,-0.0037862360378547897,0.004605112315627912,-0.0045110359669387,0.005203276109558341,0.02,0.005,0.876,TRUE,FALSE,EQUIVALENT TO ZERO: any true added value is smaller than the pre-specified SESOI,0.016632161442852317,0.9072857142857144,0.010038461538461538,FALSE,TRUE
2,cindex_cluster_only,dorothea_AC_edgeperm__consensus,cindex_cluster_only:dorothea_AC_edgeperm__consensus,1000,0.002950413252255031,-1.4209866975238848e-4,0.00514332904961911,-6.04352756704271e-4,0.006118270779891295,0.02,0.012,0.142,TRUE,FALSE,EQUIVALENT TO ZERO: any true added value is smaller than the pre-specified SESOI,0.017032072705959658,0.5965714285714285,0.012,FALSE,TRUE
2,cindex_cluster_only,dorothea_AC_edgeperm__mlm,cindex_cluster_only:dorothea_AC_edgeperm__mlm,1000,-8.6715600306433e-4,-0.002073840517127545,7.82045275378848e-4,-0.002532059656097152,0.0011770427999277543,0.02,0.004,0.424,TRUE,FALSE,EQUIVALENT TO ZERO: any true added value is smaller than the pre-specified SESOI,0.011911100089921921,0.6588799999999999,0.010038461538461538,FALSE,TRUE
2,cindex_cluster_only,dorothea_AC_edgeperm__norm_wsum,cindex_cluster_only:dorothea_AC_edgeperm__norm_wsum,1000,0.0016628818043113783,-0.001454989024855835,0.004137230262300422,-0.0020063885142500735,0.005038295187065167,0.02,0.009,0.46,TRUE,FALSE,EQUIVALENT TO ZERO: any true added value is smaller than the pre-specified SESOI,0.01580011637394537,0.6588799999999999,0.010038461538461538,FALSE,TRUE
2,cindex_cluster_only,dorothea_AC_edgeperm__ulm,cindex_cluster_only:dorothea_AC_edgeperm__ulm,1000,0.0025359379548854106,-5.884971232680836e-4,0.004838967717598235,-9.972591132743707e-4,0.005642239929250694,0.02,0.01,0.214,TRUE,FALSE,EQUIVALENT TO ZERO: any true added value is smaller than the pre-specified SESOI,0.015422967044795222,0.6588799999999999,0.010740740740740742,FALSE,TRUE
2,cindex_cluster_only,dorothea_AC_edgeperm__viper,cindex_cluster_only:dorothea_AC_edgeperm__viper,1000,0.002950413252255031,-1.4209866975238848e-4,0.00514332904961911,-6.04352756704271e-4,0.006118270779891295,0.02,0.012,0.142,TRUE,FALSE,EQUIVALENT TO ZERO: any true added value is smaller than the pre-specified SESOI,0.017032072705959658,0.5965714285714285,0.012,FALSE,TRUE
2,lrt_over_age_er,collectri__consensus,lrt_over_age_er:collectri__consensus,1000,0.2515011623057653,-1.6908153180939731,2.286183196489128,-2.255428182919468,2.762722420678619,3.84,0.011,0.818,TRUE,FALSE,EQUIVALENT TO ZERO: any true added value is smaller than the pre-specified SESOI,3.444512968458948,0.8865714285714287,0.045571428571428575,FALSE,TRUE
2,lrt_over_age_er,collectri__norm_wsum,lrt_over_age_er:collectri__norm_wsum,1000,0.2515011623057653,-1.6908153180939731,2.286183196489128,-2.255428182919468,2.762722420678619,3.84,0.011,0.818,TRUE,FALSE,EQUIVALENT TO ZERO: any true added value is smaller than the pre-specified SESOI,3.444512968458948,0.8865714285714287,0.045571428571428575,FALSE,TRUE
2,lrt_over_age_er,collectri__ulm,lrt_over_age_er:collectri__ulm,1000,0.6375905201182904,-1.3479279066835261,2.866044415866963,-1.938977964570813,3.4971865165529814,3.84,0.017,0.578,TRUE,FALSE,EQUIVALENT TO ZERO: any true added value is smaller than the pre-specified SESOI,3.7355735112056965,0.8865714285714287,0.054777777777777786,FALSE,FALSE
2,lrt_over_age_er,collectri__viper,lrt_over_age_er:collectri__viper,1000,0.44097749577664763,-1.4902044768580707,2.585468607959136,-2.333786081033304,3.1112098865971345,3.84,0.014,0.712,TRUE,FALSE,EQUIVALENT TO ZERO: any true added value is smaller than the pre-specified SESOI,3.7168499726905897,0.8865714285714287,0.05075,FALSE,FALSE
2,lrt_over_age_er,collectri_edgeperm__consensus,lrt_over_age_er:collectri_edgeperm__consensus,1000,-0.7525640010334264,-2.9736471826663546,1.0187046997180915,-3.7972535719842195,1.4066096792520497,3.84,0.025,0.494,TRUE,FALSE,EQUIVALENT TO ZERO: any true added value is smaller than the pre-specified SESOI,3.3508496982919653,0.8865714285714287,0.06490476190476191,FALSE,FALSE
2,lrt_over_age_er,collectri_edgeperm__mlm,lrt_over_age_er:collectri_edgeperm__mlm,1000,-1.2736173534409572,-3.874436924561814,0.4856300809455203,-4.606127174727681,0.9185834409168812,3.84,0.054,0.288,FALSE,FALSE,"INCONCLUSIVE: cannot exclude zero, and cannot exclude a meaningful effect either -- underpowered",3.9202430775424837,0.8865714285714287,0.06495999999999999,FALSE,FALSE
2,lrt_over_age_er,collectri_edgeperm__norm_wsum,lrt_over_age_er:collectri_edgeperm__norm_wsum,1000,-0.6605198978726985,-2.4881481282867752,0.6885701117250387,-2.9449227159578637,0.9989099791914648,3.84,0.005,0.45,TRUE,FALSE,EQUIVALENT TO ZERO: any true added value is smaller than the pre-specified SESOI,2.6632893547507974,0.8865714285714287,0.028999999999999998,FALSE,TRUE
2,lrt_over_age_er,collectri_edgeperm__ulm,lrt_over_age_er:collectri_edgeperm__ulm,1000,-0.6605198978726985,-2.4881481282867752,0.6885701117250387,-2.9449227159578637,0.9989099791914648,3.84,0.005,0.45,TRUE,FALSE,EQUIVALENT TO ZERO: any true added value is smaller than the pre-specified SESOI,2.6632893547507974,0.8865714285714287,0.028999999999999998,FALSE,TRUE
2,lrt_over_age_er,collectri_edgeperm__viper,lrt_over_age_er:collectri_edgeperm__viper,1000,-0.6302873689148691,-2.3578687977852493,0.790513768490473,-2.8354904385875668,1.0988664211139623,3.84,0.004,0.458,TRUE,FALSE,EQUIVALENT TO ZERO: any true added value is smaller than the pre-specified SESOI,2.7061668678006856,0.8865714285714287,0.028999999999999998,FALSE,TRUE
2,lrt_over_age_er,dorothea_AB__consensus,lrt_over_age_er:dorothea_AB__consensus,1000,0.3375565716514247,-2.1959844918123963,3.0679826674411723,-2.915059267709967,3.7814361735396207,3.84,0.025,0.816,TRUE,FALSE,EQUIVALENT TO ZERO: any true added value is smaller than the pre-specified SESOI,4.54476386278465,0.8865714285714287,0.06490476190476191,FALSE,FALSE
2,lrt_over_age_er,dorothea_AB__mlm,lrt_over_age_er:dorothea_AB__mlm,1000,-1.0553152425877488,-3.869047701578893,0.9485125164915187,-4.624432731434581,1.3503636963597725,3.84,0.051,0.412,FALSE,FALSE,"INCONCLUSIVE: cannot exclude zero, and cannot exclude a meaningful effect either -- underpowered",4.0946949608719985,0.8865714285714287,0.06495999999999999,FALSE,FALSE
